group_id,students_cnt,min,min_preferred,max,max_preferred
105835,86,81,81,86,84
105836,86,83,83,86,84
105838,85,81,81,85,84
105839,83,80,80,84,84
105916,0,0,0,0,0
105917,85,81,81,85,84
105918,85,81,81,85,84
105919,86,81,81,86,84
105920,85,81,81,85,84
105927,0,0,0,0,0
105963,12,0,0,12,12
105972,12,0,0,12,12
105973,12,0,0,12,12
105974,12,0,0,12,12
105975,12,0,0,12,12
105989,0,0,0,0,0
105993,30,0,0,30,30
106007,30,0,0,30,30
106008,28,0,0,30,30
106015,0,0,0,0,0
106016,29,0,0,30,30
106018,26,0,0,30,30
106019,29,0,0,30,30
106026,30,0,0,30,30
106036,29,0,0,30,30
106041,0,0,0,0,0
106042,9,0,0,12,12
106087,12,0,0,12,12
106088,12,0,0,12,12
106089,12,0,0,12,12
106090,12,0,0,12,12
106092,11,0,0,12,12
106109,4,0,0,4,0
106110,85,72,72,85,84
106111,186,158,158,186,180
106113,16,0,0,16,0
106114,30,0,0,30,30
106115,29,0,0,30,30
106116,30,0,0,30,30
106117,30,0,0,30,30
106121,28,0,0,30,30
106123,16,0,0,16,0
106124,30,0,0,30,30
106125,28,0,0,30,30
106127,30,0,0,30,30
106128,30,0,0,30,30
106129,30,0,0,30,30
106130,30,0,0,30,30
106132,27,0,0,30,30
106133,16,0,0,16,0
106135,30,0,0,30,30
106136,30,0,0,30,30
106137,29,0,0,30,30
106138,29,0,0,30,30
106139,30,0,0,30,30
106140,28,0,0,30,30
106141,26,0,0,30,30
106143,16,0,0,16,0
106144,30,0,0,30,30
106145,29,0,0,30,30
106146,30,0,0,30,30
106147,28,0,0,30,30
106148,30,0,0,30,30
106151,29,0,0,30,30
106153,16,0,0,16,0
106155,32,0,0,32,30
106156,30,0,0,30,30
106158,30,0,0,30,30
106159,30,0,0,30,30
106160,30,0,0,30,30
106161,29,0,0,30,30
106162,27,0,0,30,30
106163,17,0,0,17,0
106165,30,0,0,30,30
106166,28,0,0,30,30
106169,29,0,0,30,30
106170,25,0,0,30,30
106171,29,0,0,30,30
106264,1,0,0,1,0
106265,40,34,34,40,40
106268,5,0,0,5,0
106270,20,0,0,20,20
106271,19,0,0,20,20
106272,18,0,0,20,20
106273,5,0,0,5,0
106274,17,0,0,20,20
106275,17,0,0,20,20
106276,20,0,0,20,20
106277,18,0,0,20,20
106278,5,0,0,5,0
106281,19,0,0,20,20
106282,20,0,0,20,20
106283,5,0,0,5,0
106284,17,0,0,20,20
106285,18,0,0,20,20
106287,20,0,0,20,20
106288,5,0,0,5,0
106290,20,0,0,20,20
106291,18,0,0,20,20
106292,19,0,0,20,20
106293,5,0,0,5,0
106295,18,0,0,20,20
106296,19,0,0,20,20
106297,19,0,0,20,20
106303,0,0,0,0,0
106304,12,0,0,12,12
106311,0,0,0,0,0
106312,9,5,5,12,12
106313,8,0,0,12,12
106314,8,0,0,12,12
106326,1,0,0,1,0
106327,16,0,0,18,18
106328,16,0,0,18,18
106329,13,0,0,18,18
106331,17,0,0,18,18
106332,15,0,0,18,18
106333,1,0,0,1,0
106334,17,0,0,18,18
106335,17,0,0,18,18
106337,15,0,0,18,18
106338,13,0,0,18,18
106340,1,0,0,1,0
106341,15,0,0,18,18
106342,16,0,0,18,18
106344,17,0,0,18,18
106345,15,0,0,18,18
106346,13,0,0,18,18
106384,8,0,0,8,0
106385,29,0,0,30,30
106386,28,0,0,30,30
106387,30,0,0,30,30
106388,28,0,0,30,30
106389,30,0,0,30,30
106390,30,0,0,30,30
106391,1,0,0,1,0
106392,30,0,0,30,30
106393,30,0,0,30,30
106394,31,0,0,31,30
106395,30,0,0,30,30
106396,31,0,0,31,30
106397,30,0,0,30,30
106398,8,0,0,8,0
106399,28,0,0,30,30
106400,30,0,0,30,30
106401,30,0,0,30,30
106402,30,0,0,30,30
106403,30,0,0,30,30
106404,27,0,0,30,30
106405,1,0,0,1,0
106406,30,0,0,30,30
106407,30,0,0,30,30
106408,31,0,0,31,30
106409,30,0,0,30,30
106410,31,0,0,31,30
106411,30,0,0,30,30
106476,1,0,0,1,0
106479,16,0,0,17,17
106480,15,0,0,17,17
106481,16,0,0,17,17
106482,17,0,0,17,17
106483,16,0,0,18,18
106484,16,0,0,18,18
106485,18,0,0,18,18
106486,1,0,0,1,0
106487,15,0,0,17,17
106488,15,0,0,17,17
106489,14,0,0,17,17
106490,16,0,0,17,17
106491,13,0,0,17,17
106492,17,0,0,17,17
106493,16,0,0,17,17
106494,17,0,0,17,17
106495,17,0,0,18,18
106496,1,0,0,1,0
106498,16,0,0,17,17
106499,16,0,0,17,17
106500,13,0,0,17,17
106501,14,0,0,17,17
106502,15,0,0,17,17
106503,17,0,0,17,17
106504,17,0,0,17,17
106505,17,0,0,17,17
106506,0,0,0,0,0
106508,13,0,0,17,17
106509,15,0,0,17,17
106510,16,0,0,18,18
106511,14,0,0,18,18
106512,18,0,0,18,18
106513,16,0,0,17,17
106514,18,0,0,18,18
106515,17,0,0,17,17
106516,0,0,0,0,0
106517,0,0,0,17,17
106519,17,0,0,17,17
106520,0,0,0,17,17
106521,0,0,0,17,17
106522,17,0,0,18,18
106523,14,0,0,17,17
106524,14,0,0,17,17
106525,18,0,0,18,18
106526,0,0,0,0,0
106527,14,0,0,17,17
106528,16,0,0,17,17
106529,17,0,0,17,17
106530,14,0,0,17,17
106531,17,0,0,17,17
106533,16,0,0,17,17
106534,16,0,0,17,17
106535,17,0,0,17,17
106552,0,0,0,0,0
106553,154,128,128,154,150
106554,149,128,128,150,150
106555,152,126,126,152,150
106556,152,129,129,152,150
106577,2,0,0,2,0
106578,130,100,100,130,125
106579,77,75,75,85,85
106580,74,74,75,85,85
106583,3,0,0,3,0
106584,124,110,110,124,115
106585,89,75,75,89,85
106586,136,110,110,150,150
106611,1,0,0,1,0
106612,21,0,0,30,30
106613,20,0,0,30,30
106615,7,0,0,7,0
106616,17,0,0,30,30
106617,21,0,0,30,30
106619,2,0,0,2,0
106622,22,0,0,30,30
106623,0,0,0,0,0
106624,21,0,0,30,30
106625,22,0,0,30,30
106626,22,0,0,30,30
106627,1,0,0,1,0
106628,32,0,0,32,30
106665,0,0,0,0,0
106666,218,195,195,223,223
106667,223,198,198,223,223
